line,secDetail,orderDetail,node,distance,distancePreviousStop,name,latitude,longitude
6,20,1,1952,1438,232,RAFAELA YBARRA-PARQUE DE LA PALOMA,40.378008387991,-3.7119974687795
6,20,1,1950,1647,209,RAFAELA YBARRA,40.379841096606,-3.711366486383
6,20,1,1948,1881,234,AV.RAFAELA YBARRA-DOLORES BARRANCO,40.381888033397,-3.711058158055
6,20,1,1946,2256,375,PZA.DEL HIDROGENO,40.382987330586,-3.7080891428448
6,20,1,1944,2717,461,DOLORES BARRANCO,40.383299217495,-3.7027438424261
6,20,1,1942,2945,228,EVANGELIOS,40.383170946475,-3.7001271357197
6,20,1,5358,3173,228,SANTUARIO,40.38504555422,-3.7000051703353
6,20,1,3912,3473,300,GLORIETA DE CADIZ,40.387548168456,-3.7003161983205
6,20,1,1125,4281,808,MATADERO,40.391970680829,-3.69598834935
6,20,1,1123,4494,213,CASA DEL RELOJ,40.393238648757,-3.6978642522822
6,20,1,1934,4808,314,DIVINO VALLES,40.395804246174,-3.6981888551738
6,20,1,1932,5025,217,JAIME EL CONQUISTADOR-EMBAJADORES,40.39775175501,-3.697928525892
6,20,1,1929,5404,379,SANTA MARIA DE LA CABEZA,40.400818752367,-3.6987662281751
6,20,1,1930,5717,313,FERROCARRIL,40.400667768379,-3.6954180069555
6,20,1,1184,6047,330,METRO PALOS DE LA FRONTERA,40.402688037866,-3.6935415143369
6,20,1,89,6479,432,Delicias-Atocha,40.406564124667,-3.6931688236157
6,20,1,1925,6934,455,ATOCHA,40.409708408958,-3.6931421564378
6,20,1,1923,7326,392,DESAMPARADOS,40.411441237764,-3.6971199966756
6,20,1,1920,7607,281,ANTON MARTIN,40.412829891295,-3.6998911045718
6,20,1,1918,7983,376,BENAVENTE,40.414311031674,-3.7037382076191
7,10,1,491,0,0,ALONSO MARTINEZ,40.428002751259,-3.6951100507703
7,10,1,492,328,328,ALMAGRO-ZURBANO,40.430323517952,-3.6926971206939
7,10,1,494,555,227,ALMAGRO-RUBEN DARIO,40.432186531491,-3.6914983808083
7,10,1,529,961,406,GRAL.MTNEZ.CAMPOS-FORTUNY,40.435048031453,-3.6905491243913
7,10,1,58,1187,226,Emilio Castelar,40.435698737209,-3.6886929409592
7,10,1,56,1532,345,Gregorio Maran,40.438301091235,-3.6904079081039
7,10,1,54,1853,321,Museo Ciencias Naturales,40.441070041002,-3.6913771637189
7,10,1,52,2144,291,Nuevos Ministerios-Castellana,40.443683942737,-3.691156323728
7,10,1,421,2470,326,Nuevos Ministerios-Joaqun Costa,40.445969324038,-3.6901302528338
7,10,1,420,2823,353,Repblica Argentina,40.445542001677,-3.6862463624833
7,10,1,5318,3178,355,DOCTOR ARCE,40.445796259342,-3.6828646736966
7,10,1,416,3451,273,Santa Gema,40.447359951664,-3.6804631048232
7,10,1,433,3734,283,Plaza de Catalua,40.44927562,-3.6794800636632
7,10,1,434,3957,223,Cinca,40.450171646433,-3.6818358288921
7,10,1,435,4218,261,Hospital San Rafael,40.452050319585,-3.6810175154078
7,10,1,437,4637,419,Prncipe de Vergara-Serrano,40.454573495572,-3.6778351760485
7,10,1,4849,4796,159,ECUADOR,40.455813099718,-3.6769159352362
7,10,1,439,5044,248,Colombia,40.45803074276,-3.6766669304013
7,10,1,299,5208,164,Chile,40.45831710645,-3.6754550122471
7,10,1,300,5479,271,Costa Rica,40.458272474389,-3.6722937507304
7,10,1,302,5756,277,Jos Mara Soler,40.458723625514,-3.669066647158
7,10,1,217,6627,871,Arturo Soria-Gran Va de Hortaleza,40.461015110918,-3.6622485332949
7,10,1,216,7068,441,Arturo Soria-Aleixandre,40.464062042512,-3.6650503069136
7,10,1,214,7457,389,Arturo Soria-Aastro,40.467498074701,-3.6659806734348
7,10,1,497,7872,415,ARTURO SORIA-JULIO DANVILA,40.471131939972,-3.6669720760805
7,10,1,499,8109,237,INGENIEROS NAVALES,40.473200727219,-3.6675351942574
7,10,1,501,8429,320,SAN LUIS-ARTURO SORIA,40.47540675594,-3.6677328189375
7,10,1,503,8608,179,SAN LUIS-MESENA,40.474696970516,-3.6658394532424
7,10,1,505,8911,303,SAN LUIS-ALMANZORA,40.473839774042,-3.6629407666959
7,10,1,507,9170,259,ALMANZORA-BACARES,40.475500664819,-3.6607982329241
7,10,1,508,9398,228,ALMANZORA,40.476899265384,-3.6588299908714
7,10,1,509,9745,347,ALICUN,40.479103284403,-3.6593824352983
7,10,1,510,9968,223,VELEZ RUBIO,40.47812921435,-3.6611543370209
7,10,1,511,10250,282,MANOTERAS,40.476302300305,-3.6623987202876
7,20,1,511,0,0,MANOTERAS,40.476302300305,-3.6623987202876
7,20,1,512,136,136,ALMANZORA-BACARES,40.475416823396,-3.6612810915724
7,20,1,506,383,247,SAN LUIS-ALMANZORA,40.473946520798,-3.6631777532003
7,20,1,504,690,307,SAN LUIS-MESENA,40.474930779723,-3.6659125449837
7,20,1,502,889,199,SAN LUIS-ARTURO SORIA,40.475747975466,-3.6679261334424
7,20,1,513,1146,257,CUARTEL DE LA MARINA,40.475015094507,-3.6684733304842
7,20,1,500,1359,213,INGENIEROS NAVALES,40.473135010857,-3.6679946142347
7,20,1,498,1605,246,ARTURO SORIA-JULIO DANVILA,40.470958193866,-3.6674186166377
7,20,1,212,2115,510,Arturo Soria-Aastro,40.466470102419,-3.6661474519837
7,20,1,215,2516,401,Arturo Soria-Aleixandre,40.46295381009,-3.6650747612076
7,20,1,303,3317,801,Jos Mara Soler,40.45898350252,-3.6693051095923
7,20,1,2388,3591,274,Costa Rica,40.458659353634,-3.6723801664777
7,20,1,314,3901,310,Chile,40.458755413236,-3.6759901397018
7,20,1,440,4164,263,Colombia,40.457478056238,-3.6772039065904
7,20,1,4850,4353,189,ECUADOR,40.455774371963,-3.6773754987411
7,20,1,514,4544,191,PRINCIPE DE VERGARA-SERRANO,40.454089187556,-3.6774647151974
7,20,1,516,4739,195,CONCHA ESPINA,40.452340384186,-3.677648812429
7,20,1,456,5092,353,Hospital San Rafael,40.451825597053,-3.6809326960043
7,20,1,441,5357,265,Segre,40.449923549028,-3.6826588047934
7,20,1,442,5613,256,Guadiana,40.447834882233,-3.6839466103733
7,20,1,419,5975,362,Repblica Argentina,40.445849937346,-3.6859712054852
7,20,1,422,6333,358,Nuevos Ministerios-Joaqun Costa,40.446375121916,-3.6900636516505
7,20,1,49,6571,238,Nuevos Ministerios-Cercanas,40.445311279473,-3.691703624733
7,20,1,51,6717,146,Nuevos Ministerios-Castellana,40.443995214501,-3.6918316322215
7,20,1,53,7059,342,Museo Ciencias Naturales,40.440929976673,-3.6922011018695
7,20,1,4742,7367,308,GREGORIO MARAON,40.438249918929,-3.6914331648185
7,20,1,4338,7672,305,MIGUEL ANGEL,40.435492952739,-3.6914733038163
7,20,1,495,8020,348,ALMAGRO-RUBEN DARIO,40.432437072932,-3.6917838968181
7,20,1,493,8313,293,ALMAGRO,40.430121539086,-3.6933281258944
7,20,1,518,8557,244,ALMAGRO-ALONSO MARTINEZ,40.428417065093,-3.6951261054008
7,20,1,491,8810,253,ALONSO MARTINEZ,40.428002751259,-3.6951100507703
8,10,1,5128,0,0,LEGAZPI-TERMINAL,40.39116750405,-3.6947193678646
8,10,1,1182,473,473,BEATA,40.395304137708,-3.6944673060723
8,10,1,5036,744,271,DELICIAS-CACERES,40.397729452946,-3.6941505047636
8,10,1,1964,1148,404,RAMIREZ DE PRADO-BUSTAMANTE,40.400671426523,-3.6933087057407
8,10,1,5558,1337,189,RAMIREZ DE PRADO-GRAL.LACY,40.399836129436,-3.6913805437926
8,10,1,1966,1571,234,RAMIREZ DE PRADO-VARA DEL REY,40.399302094471,-3.6887814707311
8,10,1,1965,1795,224,RAMIREZ DE PRADO-JUAN DE MARIANA,40.399137618865,-3.6861402341576
8,10,1,1967,2125,330,MENDEZ ALVARO-MENESES,40.398082327527,-3.6833073558576
8,10,1,5467,2348,223,MENDEZ ALVARO-PEDRO BOSCH,40.396533778359,-3.6816125800083
8,10,1,4802,2677,329,ESTACION DE MENDEZ ALVARO,40.395972282017,-3.6790499627031
8,10,1,5471,3474,797,PACIFICO,40.400712726092,-3.6741365168046
8,10,1,1410,3690,216,CIUDAD DE BARCELONA-SECO,40.399643990403,-3.6720165475723
8,10,1,2058,3888,198,PUENTE DE VALLECAS,40.398619096684,-3.6700974023984
8,10,1,4325,4154,266,PUENTE DE VALLECAS,40.398989324076,-3.6683924320184
8,10,1,1980,4299,145,AV.PEA PRIETA-FRANCISCO IGLESIAS,40.399735367163,-3.6671271532339
8,10,1,5540,4622,323,ALFONSO XIII-PEA PRIETA,40.401722532149,-3.6646614804372
8,10,1,5541,4846,224,SANTA MARTA-ALFONSO XIII,40.401349649921,-3.6621336487445
8,10,1,1984,5033,187,STA.MARTA-DR.LOZANO,40.403001295325,-3.6616089268815
8,10,1,1986,5359,326,SIERRA TOLEDANA-PATIO SANTIAGO,40.40423890066,-3.6594408840455
8,10,1,5472,5756,397,AV.MORATALAZ-PZA.CORR.ALONSO AGUILAR,40.406610527687,-3.6574605695776
8,10,1,834,5974,218,AV.MORATALAZ-PARQUE DARWIN,40.405984504539,-3.6550621315712
8,10,1,3354,6201,227,AV.MORATALAZ-ARROYO FONTARRON,40.405440771182,-3.6524406203543
8,10,1,1990,6606,405,ARROYO FONTARRON-CORR.J.FCO.LUJAN,40.402622996708,-3.650480776417
8,10,1,1992,6886,280,ARROYO FONTARRON-ENCOMIENDA DE PALACIOS,40.400707159074,-3.6483294240293
8,10,1,1994,7062,176,ENCOMIENDA DE PALACIOS-ARROYO FONTARRON,40.400354277706,-3.6469944490306
8,10,1,1995,7428,366,ENCOMIENDA DE PALACIOS-PICO ARTILLEROS,40.400557255009,-3.6429073389713
8,10,1,1996,7697,269,ENCOMIENDA DE PALACIOS-TACONA,40.399021328342,-3.6404534917689
8,10,1,1997,7988,291,ENCOMIENDA DE PALACIOS-FTE.CARRANTONA,40.397975317291,-3.6373680684217
8,10,1,1999,8245,257,ENCOMIENDA DE PALACIOS-VALDEBERNARDO,40.397062669905,-3.6345903607126
8,10,1,4516,8581,336,VALDEBERNARDO-HACIENDA DE PAVONES,40.399345791975,-3.6322432528953
8,10,1,4373,8904,323,HACIENDA DE PAVONES-CENTRO DE SALUD,40.399038003986,-3.629211948312
8,10,1,3495,9233,329,JOSE PRAT-LADERA DE LOS ALMENDROS,40.397894638914,-3.6257487213568
8,10,1,5028,9573,340,COPERNICO-LADERA DE LOS ALMENDROS,40.395653998659,-3.6252684339451
8,10,1,5030,9785,212,INDALECIO PRIETO-COPERNICO,40.395567115849,-3.6230052648609
8,10,1,3497,10023,238,INDALECIO PRIETO-JOSE PRAT,40.397625568427,-3.6221876095882
8,10,1,1826,10269,246,INDALECIO PRIETO-LOS PINILLAS,40.399755836225,-3.6214165227317
8,10,1,1828,10514,245,INDALECIO PRIETO-LOS JUGLARES,40.401850557634,-3.6205531444841
8,10,1,5032,10676,162,LOS JUGLARES-INDALECIO PRIETO,40.402611509566,-3.6197705787535
8,10,1,5033,10863,187,VALDEBERNARDO,40.403820232522,-3.6194870501822
8,20,1,5033,0,0,VALDEBERNARDO,40.403820232522,-3.6194870501822
8,20,1,1829,320,320,VALDEBERNARDO,40.401856339235,-3.6211541943658
8,20,1,1827,524,204,INDALECIO PRIETO-LOS PINILLAS,40.400095810457,-3.621856833137
8,20,1,5027,804,280,INDALECIO PRIETO-JOSE PRAT,40.397685139197,-3.6228362517364
8,20,1,5031,1034,230,INDALECIO PRIETO-COPERNICO,40.395707949736,-3.6236192882005
8,20,1,5029,1225,191,COPERNICO-LADERA DE LOS ALMENDROS,40.395887583502,-3.6253884268628
8,20,1,3496,1675,450,JOSE PRAT-LADERA DE LOS ALMENDROS,40.398723424224,-3.625756394854
8,20,1,4374,2083,408,HACIENDA DE PAVONES-CENTRO DE SALUD,40.399518367469,-3.6303358854075
8,20,1,2001,2337,254,VALDEBERNARDO-HACIENDA DE PAVONES,40.399425193074,-3.6325503750908
8,20,1,2000,2697,360,ENCOMIENDA DE PALACIOS-VALDEBERNARDO,40.397314067753,-3.6347459060214
8,20,1,1998,2947,250,ENCOMIENDA DE PALACIOS-FTE.CARRANTONA,40.398218157495,-3.6374410602005
8,20,1,849,3184,237,ENCOMIENDA DE PALACIOS-TACONA,40.399024264139,-3.6399232508493
8,20,1,850,3497,313,ENCOMIENDA DE PALACIOS-PICO ARTILLEROS,40.400711185697,-3.642767394855
8,20,1,844,3864,367,ENCOMIENDA DE PALACIOS-A.FONTARRON,40.400533656301,-3.6471375744887
8,20,1,1993,4020,156,ARROYO FONTARRON-ENCOMIENDA DE PALACIOS,40.401004505396,-3.6483204925868
8,20,1,1991,4267,247,ARROYO FONTARRON-CORR.J.FCO.LUJAN,40.40270573005,-3.6501869631191
8,20,1,1989,4588,321,ARROYO FONTARRON-PZA.ENCUENTRO,40.405239091272,-3.6514605320971
8,20,1,835,5036,448,AV.MORATALAZ-PARQUE DARWIN,40.406299761004,-3.6550722590376
8,20,1,5473,5244,208,AV.MORATALAZ-PZA.CORR.ALONSO AGUILAR,40.406917083593,-3.657416412152
8,20,1,1988,5416,172,PZA.CORREGIDOR ALONSO AGUILAR,40.406971220385,-3.6589843610781
8,20,1,1987,5710,294,SIERRA ELVIRA-SIERRA TOLEDANA,40.40491366182,-3.6596006713457
8,20,1,4596,6026,316,SIERRA ELVIRA-JULIAN DEL CERRO,40.404649805991,-3.6632042208293
8,20,1,1983,6327,301,AV.PEA PRIETA-PILAR RUEDA,40.402581728182,-3.664079534903
8,20,1,1981,6642,315,AV.PEA PRIETA-MENDIVIL,40.40045944182,-3.6665451015461
8,20,1,1979,6868,226,PUENTE DE VALLECAS,40.3989361587,-3.6682387178092
8,20,1,2057,7134,266,AV.CDAD.BARCELONA-M30,40.399138922973,-3.6705621231305
8,20,1,1411,7269,135,CIUDAD DE BARCELONA-SECO,40.399815897386,-3.6718898127412
8,20,1,1978,7518,249,PACIFICO,40.401135367223,-3.6742703580762
8,20,1,1970,8532,1014,MENDEZ ALVARO-PEDRO BOSCH,40.396277462063,-3.6807733840484
8,20,1,1968,8822,290,MENDEZ ALVARO N 57,40.398264389751,-3.6829886826324
8,20,1,1971,9037,215,MENDEZ ALVARO-COMERCIO,40.39974111539,-3.6846380275778
8,20,1,5144,9193,156,MENDEZ ALVARO N 13,40.400815213178,-3.6858155295536
8,20,1,1973,9526,333,ANCORA-MENDEZ ALVARO,40.402798076532,-3.6886969032957
8,20,1,2421,9922,396,ANCORA-P DELICIAS,40.403130721852,-3.6933339378292
8,20,1,1976,10179,257,METRO PALOS DE LA FRONTERA,40.40284418592,-3.6960414086423
8,20,1,1186,10438,259,FERROCARRIL,40.4005182443,-3.6963120514262
8,20,1,1187,10777,339,BATALLA DEL SALADO-EMBAJADORES,40.397480296311,-3.6966318989564
8,20,1,1188,11100,323,BEATA,40.394929198477,-3.6953943119606
8,20,1,1170,11489,389,LEGAZPI,40.391849453292,-3.695174110294
8,20,1,5128,11711,222,LEGAZPI-TERMINAL,40.39116750405,-3.6947193678646
9,10,1,3411,0,0,SEVILLA,40.418673260654,-3.6974775335388
9,10,1,2002,31,31,METRO SEVILLA,40.418212766866,-3.6976495839538
9,10,1,90,929,898,Crculo de Bellas Artes,40.418573542308,-3.6960856213591
9,10,1,70,1175,246,Cibeles,40.419058253984,-3.6933819132413
9,10,1,162,1621,446,Puerta de Alcal,40.419602319265,-3.68826826599
9,10,1,423,2117,496,Velzquez-Villanueva,40.422112835908,-3.6842164671703
9,10,1,424,2419,302,Velzquez-Goya,40.424834625695,-3.6840318590608
9,10,1,425,2722,303,Velzquez-Ayala,40.427556692943,-3.6838000855773
9,10,1,426,2997,275,Velzquez-Ortega y Gasset,40.43002680271,-3.6835185871379
9,10,1,427,3222,225,Velzquez-Juan Bravo,40.432054455085,-3.6834094334988
9,10,1,428,3509,287,Velzquez-Diego de Len,40.434632175082,-3.6832115230577
9,10,1,5377,3875,366,VELAZQUEZ-MARIA DE MOLINA,40.43791324325,-3.6829028116828
9,10,1,2007,4208,333,GLORIETA LOPEZ DE HOYOS,40.440086867239,-3.680955726377
9,10,1,2009,4495,287,LOPEZ DE HOYOS-PRINCIPE DE VERGARA,40.441526693076,-3.6781627817184
9,10,1,2011,4755,260,LOPEZ DE HOYOS-CARTAGENA,40.442919598023,-3.6756793622073
9,10,1,2013,4947,192,PROSPERIDAD,40.444154030539,-3.674099855353
9,10,1,2015,5186,239,LOPEZ DE HOYOS-CARDENAL SILICEO,40.445508992781,-3.671929541281
9,10,1,2017,5435,249,LOPEZ DE HOYOS-PANTOJA,40.446999259001,-3.6697227486519
9,10,1,2020,5670,235,METRO ALFONSO XIII,40.44840748186,-3.6676754231703
9,10,1,4721,5959,289,LOPEZ DE HOYOS-PADRE CLARET,40.450160709358,-3.6651585305761
9,10,1,2022,6191,232,PADRE CLARET-RAMON Y CAJAL,40.452204506143,-3.6653709096789
9,10,1,408,6612,421,Avenida de la Paz,40.45349864955,-3.6612076843257
9,10,1,2024,7042,430,LOPEZ DE HOYOS-CAAS,40.45677995416,-3.6608459382586
9,10,1,2026,7384,342,LOPEZ DE HOYOS-ARTURO SORIA,40.459705998768,-3.659591386503
9,10,1,2027,7638,254,JUNTA MUNICIPAL HORTALEZA,40.461864314626,-3.6586807148441
9,10,1,2029,7889,251,PILAR MIRO,40.463619782231,-3.6573202039946
9,10,1,3927,8248,359,LUIS ROSALES,40.466157256878,-3.6546791656522
9,10,1,2033,8508,260,LOPEZ DE HOYOS-GRAN VIA DE HORTALEZA,40.467859307281,-3.6531976308223
9,10,1,2035,8818,310,LOPEZ DE HOYOS-ANGEL LUIS HERRAN,40.47017703323,-3.651167553474
9,10,1,2037,9063,245,LOPEZ DE HOYOS-VALDETORRES DEL JARAMA,40.472014893797,-3.6495573902891
9,10,1,1846,9278,215,SANTOS DE LA HUMOSA,40.473446977988,-3.6480104807129
9,10,1,1848,9571,293,MAR DE LAS ANTILLAS-MAR NEGRO,40.474129285152,-3.6452129245981
9,10,1,2039,9856,285,MAR DE LAS ANTILLAS-SANTA SUSANA,40.47599022981,-3.6475193948879
9,10,1,3550,9968,112,MAR DE LAS ANTILLAS-ABARZUZA,40.476706402869,-3.6483284931872
9,10,1,2043,10127,159,HORTALEZA,40.477908491981,-3.649236669281
9,20,1,2043,0,0,HORTALEZA,40.477908491981,-3.649236669281
9,20,1,2042,241,241,SANTA ADELA-SANTA SUSANA,40.479041754547,-3.647961634401
9,20,1,2041,462,221,PARQUE SANTA MARIA,40.477886810296,-3.646676397263
9,20,1,2040,671,209,SANTA SUSANA,40.476390363608,-3.6468507950455
9,20,1,2560,781,110,MAR DE LAS ANTILLAS-SANTA SUSANA,40.475561064638,-3.6469372129947
9,20,1,1849,969,188,MAR DE LAS ANTILLAS-MAR NEGRO,40.474362317577,-3.6454274996709
9,20,1,1847,1243,274,MAR CASPIO,40.473636425113,-3.6479639351983
9,20,1,2038,1460,217,LOPEZ DE HOYOS-VALDETORRES DEL JARAMA,40.472149495731,-3.6496518798529
9,20,1,2036,1729,269,LOPEZ DE HOYOS-ANGEL LUIS HERRAN        ,40.470139457642,-3.6514408616312
9,20,1,2034,2078,349,LOPEZ DE HOYOS-GRAN VIA DE HORTALEZA,40.467540879745,-3.6537489442127
9,20,1,3928,2269,191,LUIS ROSALES,40.466327681119,-3.6548105710014
9,20,1,2030,2662,393,PILAR MIRO,40.46356363197,-3.6576888406141
9,20,1,4538,2993,331,JUNTA MUNICIPAL HORTALEZA,40.461282074736,-3.6596752110625
9,20,1,218,3263,270,Arturo Soria-Lpez de Hoyos,40.459465489852,-3.6606906215892
9,20,1,2025,3608,345,LOPEZ DE HOYOS-CAAS,40.456670140615,-3.6611444250141
9,20,1,409,4001,393,Avenida de la Paz,40.453640422018,-3.6616218388165
9,20,1,462,4391,390,Padre Claret-Ramn y Cajal,40.452525337624,-3.6659767008233
9,20,1,310,4655,264,Alfonso XIII-Pradillo,40.451218335143,-3.6676619681836
9,20,1,2021,4983,328,METRO ALFONSO XIII,40.44872485206,-3.6673188953798
9,20,1,2018,5223,240,LOPEZ DE HOYOS-PANTOJA,40.447333989845,-3.6694807941881
9,20,1,2016,5470,247,LOPEZ DE HOYOS-CARDENAL SILICEO,40.445853017481,-3.6716393487045
9,20,1,2014,5688,218,PROSPERIDAD,40.444616138515,-3.6736445958843
9,20,1,268,5930,242,Lpez de Hoyos-Cartagena,40.443099717317,-3.6756894198146
9,20,1,2010,6178,248,LOPEZ DE HOYOS-PRINCIPE DE VERGARA,40.44179766361,-3.6780428763975
9,20,1,2008,6511,333,GLORIETA LOPEZ DE HOYOS,40.440201683483,-3.6813459853635
9,20,1,2006,6740,229,PEDRO DE VALDIVIA,40.439333221105,-3.6834831373349
9,20,1,446,7101,361,Serrano-Mara de Molina,40.438279654521,-3.6864436947154
9,20,1,447,7379,278,Serrano-Diego de Len,40.435782796757,-3.6866776834809
9,20,1,448,7594,215,Serrano-Maldonado,40.433845016938,-3.6868230272195
9,20,1,4710,7748,154,SERRANO-JUAN BRAVO,40.432466105721,-3.6869151030723
9,20,1,449,8071,323,Serrano-Ortega y Gasset,40.429572175526,-3.6872629062896
9,20,1,451,8466,395,Metro Serrano,40.426054771421,-3.6879226199872
9,20,1,452,8808,342,Museo Arqueolgico,40.422997631975,-3.688445506034
9,20,1,161,9118,310,Puerta de Alcal,40.420587758023,-3.6891989125635
9,20,1,69,9519,401,Cibeles,40.419696944052,-3.6935393486955
9,20,1,3411,9874,355,SEVILLA,40.418673260654,-3.6974775335388
10,10,1,5442,0,0,Cibeles,40.418941229856,-3.6933665671099
10,10,1,77,478,478,Neptuno,40.415032569818,-3.6946642119763
10,10,1,79,802,324,Museo del Prado,40.412274196989,-3.6934360264326
10,10,1,81,1081,279,Prado-Atocha,40.409828569136,-3.6926342507736
10,10,1,1401,1597,516,INTERCAMBIADOR DE ATOCHA,40.406642491807,-3.6891014253288
10,10,1,2046,1956,359,BASILICA DE ATOCHA,40.406370127719,-3.6849055398761
10,10,1,2048,2233,277,REINA CRISTINA,40.406884464588,-3.6817169905367
10,10,1,2050,2569,336,MARIANO DE CAVIA,40.406806992084,-3.6780392601596
10,10,1,2052,2805,236,ABTAO,40.405758069877,-3.6756246123414
10,10,1,1435,3184,379,CAVANILLES,40.403946396614,-3.6726839179983
10,10,1,5471,3644,460,PACIFICO,40.400712726092,-3.6741365168046
10,10,1,1410,3859,215,CIUDAD DE BARCELONA-SECO,40.399643990403,-3.6720165475723
10,10,1,2058,4058,199,PUENTE DE VALLECAS,40.398619096684,-3.6700974023984
10,10,1,2059,4379,321,MONTE IGUELDO,40.396883312121,-3.6680310655436
10,10,1,2091,4763,384,MARTINEZ DE LA RIVA,40.394054151422,-3.6665290671556
10,10,1,4861,5239,476,ARROYO DEL OLIVAR-MONTE PERDIDO,40.392133367042,-3.6621505884283
10,10,1,2064,5350,111,ARROYO DEL OLIVAR-CARLOS MARTIN ALVAREZ,40.391581043083,-3.661061193546
10,10,1,2066,5680,330,ARROYO DEL OLIVAR-CARLOS MARTIN ALVAREZ,40.390311976782,-3.6576908501735
10,10,1,2068,6013,333,PARQUE DE AZORIN,40.388555218456,-3.6545162059701
10,10,1,2070,6334,321,PALOMERAS-BUENOS AIRES,40.386737146231,-3.6526135495592
10,10,1,2072,6529,195,PALOMERAS-PEDRO LABORDE,40.38624501589,-3.6504174371432
10,10,1,4540,6670,141,PARQUE DE LA CONSTITUCION,40.385767028202,-3.6489048154446
10,10,1,2075,6800,130,PALOMERAS-PABLO NERUDA,40.385188937352,-3.6475679766992
10,10,1,2077,6991,191,EXTREMEOS,40.385377568854,-3.646057055538
10,10,1,2079,7230,239,CAMPO DE LA PALOMA,40.384255805051,-3.6436594718202
10,10,1,2081,7491,261,ARAGONESES,40.382861994398,-3.6448125168414
10,10,1,2083,7661,170,LEONESES,40.382346991378,-3.6466925406003
10,10,1,2085,7875,214,VILLALOBOS,40.381721013548,-3.6490780427403
10,10,1,2087,8052,177,PABLO NERUDA-VILLALOBOS,40.381250320974,-3.6510762351502
10,10,1,4517,8212,160,MOGAMBO,40.38013623279,-3.6521375306889
10,10,1,2106,8311,99,PARQUE DE PALOMERAS,40.379254673199,-3.6519028482996
10,10,1,5774,8871,560,PALOMERAS,40.377061486567,-3.6542058866472
10,20,1,5774,0,0,PALOMERAS,40.377061486567,-3.6542058866472
10,20,1,2109,236,236,PARQUE DE PALOMERAS,40.377909626525,-3.6539773111315
10,20,1,2577,600,364,MOGAMBO,40.379709509379,-3.6527224348035
10,20,1,2088,909,309,PABLO NERUDA-VILLALOBOS,40.381582176667,-3.6513386056788
10,20,1,2086,1169,260,VILLALOBOS,40.381577604483,-3.648947078511
10,20,1,2084,1441,272,LEONESES,40.382342394144,-3.6459031803709
10,20,1,2082,1552,111,ARAGONESES,40.382637635081,-3.6446572258731
10,20,1,2080,1836,284,CAMPO DE LA PALOMA,40.384544733582,-3.6435444098927
10,20,1,2078,2072,236,EXTREMEOS,40.385612290585,-3.6459697595562
10,20,1,2076,2270,198,PALOMERAS-PABLO NERUDA,40.38539593534,-3.6476053032599
10,20,1,2074,2395,125,PARQUE DE LA CONSTITUCION,40.385938123872,-3.6489182389305
10,20,1,2073,2558,163,AV.PALOMERAS-PEDRO LABORDE,40.386486522383,-3.6507260809167
10,20,1,2071,2807,249,PALOMERAS-BUENOS AIRES,40.387267251537,-3.652866081935
10,20,1,2069,3069,262,PARQUE DE AZORIN,40.388771689201,-3.6544711738076
10,20,1,2067,3397,328,ARROYO DEL OLIVAR-MUOZ DIAZ,40.390465858204,-3.6575627424634
10,20,1,2065,3747,350,ARROYO DEL OLIVAR-CARLOS MARTIN ALVAREZ,40.391778960289,-3.661110258877
10,20,1,2063,4057,310,ARROYO DEL OLIVAR-SIERRA CARBONERA,40.393274965059,-3.6641648364774
10,20,1,2061,4265,208,MARTINEZ  DE LA RIVA,40.394145770751,-3.6662636772855
10,20,1,1002,4625,360,JUNTA MUNICIPAL PUENTE DE VALLECAS,40.396705899977,-3.6659896166929
10,20,1,4864,5077,452,PUENTE DE VALLECAS,40.399022974581,-3.6703606491376
10,20,1,1411,5234,157,CIUDAD DE BARCELONA-SECO,40.399815897386,-3.6718898127412
10,20,1,1978,5483,249,PACIFICO,40.401135367223,-3.6742703580762
10,20,1,2055,5970,487,CAVANILLES,40.404541639382,-3.6725719968416
